time,cca_retries,cca_rssi,modulation,node_id,pkt_number,pkt_retries,rssi
2020-11-24 12:07:07-03:00,1,-117,2,b,57,2,-86
2020-11-24 12:08:05-03:00,1,-109,0,b,58,0,-107
2020-11-24 12:08:06-03:00,1,-114,1,b,58,0,-104
2020-11-24 12:08:06-03:00,1,-122,2,b,58,0,-82
2020-11-24 12:08:06-03:00,1,-109,0,b,58,1,-106
2020-11-24 12:08:06-03:00,1,-112,1,b,58,1,-104
2020-11-24 12:08:06-03:00,1,-119,2,b,58,1,-82
2020-11-24 12:08:06-03:00,1,-108,0,b,58,2,-105
2020-11-24 12:08:06-03:00,1,-111,1,b,58,2,-107
2020-11-24 12:08:06-03:00,1,-122,2,b,58,2,-82
2020-11-24 12:09:05-03:00,1,-106,0,b,59,0,-105
2020-11-24 12:09:05-03:00,1,-117,2,b,59,0,-85
2020-11-24 12:09:05-03:00,1,-105,0,b,59,1,-105
2020-11-24 12:09:05-03:00,1,-114,1,b,59,1,-106
2020-11-24 12:09:05-03:00,1,-119,2,b,59,1,-85
2020-11-24 12:09:05-03:00,1,-106,0,b,59,2,-105
2020-11-24 12:09:06-03:00,1,-122,2,b,59,2,-84
2020-11-24 12:10:04-03:00,1,-108,0,b,60,0,-107
2020-11-24 12:10:04-03:00,1,-112,1,b,60,0,-105
2020-11-24 12:10:04-03:00,1,-125,2,b,60,0,-86
2020-11-24 12:10:04-03:00,1,-109,0,b,60,1,-107
2020-11-24 12:10:04-03:00,1,-114,1,b,60,1,-105
2020-11-24 12:10:04-03:00,1,-119,2,b,60,1,-86
2020-11-24 12:10:05-03:00,1,-109,0,b,60,2,-107
2020-11-24 12:10:05-03:00,1,-114,1,b,60,2,-105
2020-11-24 12:10:05-03:00,1,-122,2,b,60,2,-86
2020-11-24 12:11:03-03:00,1,-107,0,b,61,0,-103
2020-11-24 12:11:03-03:00,1,-112,1,b,61,0,-104
2020-11-24 12:11:03-03:00,1,-122,2,b,61,0,-83
2020-11-24 12:11:04-03:00,1,-109,0,b,61,1,-104
2020-11-24 12:11:04-03:00,1,-113,1,b,61,1,-103
2020-11-24 12:11:04-03:00,1,-119,2,b,61,1,-83
2020-11-24 12:11:04-03:00,1,-107,0,b,61,2,-103
2020-11-24 12:11:04-03:00,1,-116,1,b,61,2,-104
